Tiempo[seg];Tensión en el capacitor [V]
0.06926926926926927;-11.66500148853589
0.06936936936936937;-11.672656456056776
0.06946946946946947;-11.680136501822153
0.06956956956956957;-11.687445622925459
0.06966966966966967;-11.694587725123554
0.06976976976976977;-11.701566624923814
0.06986986986986987;-11.708386051623565
0.06996996996996997;-11.715049649302886
0.07007007007007007;-11.721560978771896
0.07017017017017017;-11.72792351947352
0.07027027027027027;-11.734140671342812
0.07037037037037037;-11.740215756623748
0.07047047047047048;-11.746152021644544
0.07057057057057058;-11.751952638552371
0.07067067067067068;-11.757620707008462
0.07077077077077078;-11.763159255844458
0.07087087087087088;-11.76857124468093
0.07097097097097098;-11.77385956550889
0.07107107107107108;-11.779027044235189
0.07117117117117118;-11.784076442192584
0.07127127127127128;-11.789010457615303
0.07137137137137138;-11.7938317270809
0.07147147147147148;-11.79854282691915
0.07157157157157157;-11.803146274588755
0.07167167167167167;-11.807644530022602
0.07177177177177177;-11.812039996942262
0.07187187187187187;-11.81633502414246
0.07197197197197197;-11.820531906746199
0.07207207207207207;-11.824632887431203
0.07217217217217217;-11.828640157628328
0.07227227227227227;-11.832555858692576
0.07237237237237237;-11.836382083047392
0.07247247247247247;-11.840120875302768
0.07257257257257257;-11.843774233347826
0.07267267267267268;-11.84734410941842
0.07277277277277278;-11.85083241114035
0.07287287287287288;-11.854241002548735
0.07297297297297298;-11.857571705084085
0.07307307307307308;-11.860826298565634
0.07317317317317318;-11.864006522142411
0.07327327327327328;-11.867114075222576
0.07337337337337338;-11.870150618381544
0.07347347347347348;-11.873117774249334
0.07357357357357358;-11.876017128377645
0.07367367367367368;-11.878850230087137
0.07377377377377378;-11.881618593295324
0.07387387387387388;-11.884323697325568
0.07397397397397398;-11.886966987697587
0.07407407407407408;-11.889549876899883
0.07417417417417418;-11.892073745144536
0.07427427427427427;-11.894539941104744
0.07437437437437437;-11.896949782635511
0.07447447447447447;-11.899304557477862
0.07457457457457457;-11.901605523946976
0.07467467467467467;-11.903853911604584
0.07477477477477477;-11.906050921916005
0.07487487487487487;-11.90819772889218
0.07497497497497498;-11.910295479717012
0.07507507507507508;-11.912345295360396
0.07517517517517518;-11.914348271177216
0.07527527527527528;-11.916305477492683
0.07537537537537538;-11.918217960174266
0.07547547547547548;-11.920086741190579
0.07557557557557558;-11.921912819157491
0.07567567567567568;-11.92369716987174
0.07577577577577578;-11.925440746832386
